Date,Price
1836-06-25,18.93
1836-06-26,18.93
1836-06-27,18.93
1836-06-28,18.93
1836-06-29,18.93
1836-06-30,18.93
1836-07-01,18.93
1836-07-02,18.93
1836-07-03,18.93
1836-07-04,18.93
1836-07-05,18.93
1836-07-06,18.93
1836-07-07,18.93
1836-07-08,18.93
1836-07-09,18.93
1836-07-10,18.93
1836-07-11,18.93
1836-07-12,18.93
1836-07-13,18.93
1836-07-14,18.93
1836-07-15,18.93
1836-07-16,18.93
1836-07-17,18.93
1836-07-18,18.93
1836-07-19,18.93
1836-07-20,18.93
1836-07-21,18.93
1836-07-22,18.93
1836-07-23,18.93
1836-07-24,18.93
1836-07-25,18.93
1836-07-26,18.93
1836-07-27,18.93
1836-07-28,18.93
1836-07-29,18.93
1836-07-30,18.93
1836-07-31,18.93
1836-08-01,18.93
1836-08-02,18.93
1836-08-03,18.93
1836-08-04,18.93
1836-08-05,18.93
1836-08-06,18.93
1836-08-07,18.93
1836-08-08,18.93
1836-08-09,18.93
1836-08-10,18.93
1836-08-11,18.93
1836-08-12,18.93
1836-08-13,18.93
1836-08-14,18.93
1836-08-15,18.93
1836-08-16,18.93
1836-08-17,18.93
1836-08-18,18.93
1836-08-19,18.93
1836-08-20,18.93
1836-08-21,18.93
1836-08-22,18.93
1836-08-23,18.93
1836-08-24,18.93
1836-08-25,18.93
1836-08-26,18.93
1836-08-27,18.93
1836-08-28,18.93
1836-08-29,18.93
1836-08-30,18.93
1836-08-31,18.93
1836-09-01,18.93
1836-09-02,18.93
1836-09-03,18.93
1836-09-04,18.93
1836-09-05,18.93
1836-09-06,18.93
1836-09-07,18.93
1836-09-08,18.93
1836-09-09,18.93
1836-09-10,18.93
1836-09-11,18.93
1836-09-12,18.93
1836-09-13,18.93
1836-09-14,18.93
1836-09-15,18.93
1836-09-16,18.93
1836-09-17,18.93
1836-09-18,18.93
1836-09-19,18.93
1836-09-20,18.93
1836-09-21,18.93
1836-09-22,18.93
1836-09-23,18.93
1836-09-24,18.93
1836-09-25,18.93
1836-09-26,18.93
1836-09-27,18.93
1836-09-28,18.93
1836-09-29,18.93
1836-09-30,18.93
1836-10-01,18.93
1836-10-02,18.93
1836-10-03,18.93
1836-10-04,18.93
1836-10-05,18.93
1836-10-06,18.93
1836-10-07,18.93
1836-10-08,18.93
1836-10-09,18.93
1836-10-10,18.93
1836-10-11,18.93
1836-10-12,18.93
1836-10-13,18.93
1836-10-14,18.93
1836-10-15,18.93
1836-10-16,18.93
1836-10-17,18.93
1836-10-18,18.93
1836-10-19,18.93
1836-10-20,18.93
1836-10-21,18.93
1836-10-22,18.93
1836-10-23,18.93
1836-10-24,18.93
1836-10-25,18.93
1836-10-26,18.93
1836-10-27,18.93
1836-10-28,18.93
1836-10-29,18.93
1836-10-30,18.93
1836-10-31,18.93
1836-11-01,18.93
1836-11-02,18.93
1836-11-03,18.93
1836-11-04,18.93
1836-11-05,18.93
1836-11-06,18.93
1836-11-07,18.93
1836-11-08,18.93
1836-11-09,18.93
1836-11-10,18.93
1836-11-11,18.93
1836-11-12,18.93
1836-11-13,18.93
1836-11-14,18.93
1836-11-15,18.93
1836-11-16,18.93
1836-11-17,18.93
1836-11-18,18.93
1836-11-19,18.93
1836-11-20,18.93
1836-11-21,18.93
1836-11-22,18.93
1836-11-23,18.93
1836-11-24,18.93
1836-11-25,18.93
1836-11-26,18.93
1836-11-27,18.93
1836-11-28,18.93
1836-11-29,18.93
1836-11-30,18.93
1836-12-01,18.93
1836-12-02,18.93
1836-12-03,18.93
1836-12-04,18.93
1836-12-05,18.93
1836-12-06,18.93
1836-12-07,18.93
1836-12-08,18.93
1836-12-09,18.93
1836-12-10,18.93
1836-12-11,18.93
1836-12-12,18.93
1836-12-13,18.93
1836-12-14,18.93
1836-12-15,18.93
1836-12-16,18.93
1836-12-17,18.93
1836-12-18,18.93
1836-12-19,18.93
1836-12-20,18.93
1836-12-21,18.93
1836-12-22,18.93
1836-12-23,18.93
1836-12-24,18.93
1836-12-25,18.93
1836-12-26,18.93
1836-12-27,18.93
1836-12-28,18.93
1836-12-29,18.93
1836-12-30,18.93
1836-12-31,18.93
1837-01-01,18.93
1837-01-02,18.93
1837-01-03,18.93
1837-01-04,18.93
1837-01-05,18.93
1837-01-06,18.93
1837-01-07,18.93
1837-01-08,18.93
1837-01-09,18.93
1837-01-10,18.93
1837-01-11,18.93
1837-01-12,18.93
1837-01-13,18.93
1837-01-14,18.93
1837-01-15,18.93
1837-01-16,18.93
1837-01-17,18.93
1837-01-18,18.93
1837-01-19,18.93
1837-01-20,18.93
1837-01-21,18.93
1837-01-22,18.93
1837-01-23,18.93
1837-01-24,18.93
1837-01-25,18.93
1837-01-26,18.93
1837-01-27,18.93
1837-01-28,18.93
1837-01-29,18.93
1837-01-30,18.93
1837-01-31,18.93
1837-02-01,18.93
1837-02-02,18.93
1837-02-03,18.93
1837-02-04,18.93
1837-02-05,18.93
1837-02-06,18.93
1837-02-07,18.93
1837-02-08,18.93
1837-02-09,18.93
1837-02-10,18.93
1837-02-11,18.93
1837-02-12,18.93
1837-02-13,18.93
1837-02-14,18.93
1837-02-15,18.93
1837-02-16,18.93
1837-02-17,18.93
1837-02-18,18.93
1837-02-19,18.93
1837-02-20,18.93
1837-02-21,18.93
1837-02-22,18.93
1837-02-23,18.93
1837-02-24,18.93
1837-02-25,18.93
1837-02-26,18.93
1837-02-27,18.93
1837-02-28,18.93
1837-03-01,18.93
1837-03-02,18.93
1837-03-03,18.93
1837-03-04,18.93
1837-03-05,18.93
1837-03-06,18.93
1837-03-07,18.93
1837-03-08,18.93
1837-03-09,18.93
1837-03-10,18.93
1837-03-11,18.93
1837-03-12,18.93
1837-03-13,18.93
1837-03-14,18.93
1837-03-15,18.93
1837-03-16,18.93
1837-03-17,18.93
1837-03-18,18.93
1837-03-19,18.93
1837-03-20,18.93
1837-03-21,18.93
1837-03-22,18.93
1837-03-23,18.93
1837-03-24,18.93
1837-03-25,18.93
1837-03-26,18.93
1837-03-27,18.93
1837-03-28,18.93
1837-03-29,18.93
1837-03-30,18.93
1837-03-31,18.93
1837-04-01,18.93
1837-04-02,18.93
1837-04-03,18.93
1837-04-04,18.93
1837-04-05,18.93
1837-04-06,18.93
1837-04-07,18.93
1837-04-08,18.93
1837-04-09,18.93
1837-04-10,18.93
1837-04-11,18.93
1837-04-12,18.93
1837-04-13,18.93
1837-04-14,18.93
1837-04-15,18.93
1837-04-16,18.93
1837-04-17,18.93
1837-04-18,18.93
1837-04-19,18.93
1837-04-20,18.93
1837-04-21,18.93
1837-04-22,18.93
1837-04-23,18.93
1837-04-24,18.93
1837-04-25,18.93
1837-04-26,18.93
1837-04-27,18.93
1837-04-28,18.93
1837-04-29,18.93
1837-04-30,18.93
1837-05-01,18.93
1837-05-02,18.93
1837-05-03,18.93
1837-05-04,18.93
1837-05-05,18.93
1837-05-06,18.93
1837-05-07,18.93
1837-05-08,18.93
1837-05-09,18.93
1837-05-10,18.93
1837-05-11,18.93
1837-05-12,18.93
1837-05-13,18.93
1837-05-14,18.93
1837-05-15,18.93
1837-05-16,18.93
1837-05-17,18.93
1837-05-18,18.93
1837-05-19,18.93
1837-05-20,18.93
1837-05-21,18.93
1837-05-22,18.93
1837-05-23,18.93
1837-05-24,18.93
1837-05-25,18.93
1837-05-26,18.93
1837-05-27,18.93
1837-05-28,18.93
1837-05-29,18.93
1837-05-30,18.93
1837-05-31,18.93
1837-06-01,18.93
1837-06-02,18.93
1837-06-03,18.93
1837-06-04,18.93
1837-06-05,18.93
1837-06-06,18.93
1837-06-07,18.93
1837-06-08,18.93
1837-06-09,18.93
1837-06-10,18.93
1837-06-11,18.93
1837-06-12,18.93
1837-06-13,18.93
1837-06-14,18.93
1837-06-15,18.93
1837-06-16,18.93
1837-06-17,18.93
1837-06-18,18.93
1837-06-19,18.93
1837-06-20,18.93
1837-06-21,18.93
1837-06-22,18.93
1837-06-23,18.93
1837-06-24,18.93
1837-06-25,18.93
1837-06-26,18.93
1837-06-27,18.93
1837-06-28,18.93
1837-06-29,18.93
1837-06-30,18.93
1837-07-01,18.93
1837-07-02,18.93
1837-07-03,18.93
1837-07-04,18.93
1837-07-05,18.93
1837-07-06,18.93
1837-07-07,18.93
1837-07-08,18.93
1837-07-09,18.93
1837-07-10,18.93
1837-07-11,18.93
1837-07-12,18.93
1837-07-13,18.93
1837-07-14,18.93
1837-07-15,18.93
1837-07-16,18.93
1837-07-17,18.93
1837-07-18,18.93
1837-07-19,18.93
1837-07-20,18.93
1837-07-21,18.93
1837-07-22,18.93
1837-07-23,18.93
1837-07-24,18.93
1837-07-25,18.93
1837-07-26,18.93
1837-07-27,18.93
1837-07-28,18.93
1837-07-29,18.93
1837-07-30,18.93
1837-07-31,18.93
1837-08-01,18.93
1837-08-02,18.93
1837-08-03,18.93
1837-08-04,18.93
1837-08-05,18.93
1837-08-06,18.93
1837-08-07,18.93
1837-08-08,18.93
1837-08-09,18.93
1837-08-10,18.93
1837-08-11,18.93
1837-08-12,18.93
1837-08-13,18.93
1837-08-14,18.93
1837-08-15,18.93
1837-08-16,18.93
1837-08-17,18.93
1837-08-18,18.93
1837-08-19,18.93
1837-08-20,18.93
1837-08-21,18.93
1837-08-22,18.93
1837-08-23,18.93
1837-08-24,18.93
1837-08-25,18.93
1837-08-26,18.93
1837-08-27,18.93
1837-08-28,18.93
1837-08-29,18.93
1837-08-30,18.93
1837-08-31,18.93
1837-09-01,18.93
1837-09-02,18.93
1837-09-03,18.93
1837-09-04,18.93
1837-09-05,18.93
1837-09-06,18.93
1837-09-07,18.93
1837-09-08,18.93
1837-09-09,18.93
1837-09-10,18.93
1837-09-11,18.93
1837-09-12,18.93
1837-09-13,18.93
1837-09-14,18.93
1837-09-15,18.93
1837-09-16,18.93
1837-09-17,18.93
1837-09-18,18.93
1837-09-19,18.93
1837-09-20,18.93
1837-09-21,18.93
1837-09-22,18.93
1837-09-23,18.93
1837-09-24,18.93
1837-09-25,18.93
1837-09-26,18.93
1837-09-27,18.93
1837-09-28,18.93
1837-09-29,18.93
1837-09-30,18.93
1837-10-01,18.93
1837-10-02,18.93
1837-10-03,18.93
1837-10-04,18.93
1837-10-05,18.93
1837-10-06,18.93
1837-10-07,18.93
1837-10-08,18.93
1837-10-09,18.93
1837-10-10,18.93
1837-10-11,18.93
1837-10-12,18.93
1837-10-13,18.93
1837-10-14,18.93
1837-10-15,18.93
1837-10-16,18.93
1837-10-17,18.93
1837-10-18,18.93
1837-10-19,18.93
1837-10-20,18.93
1837-10-21,18.93
1837-10-22,18.93
1837-10-23,18.93
1837-10-24,18.93
1837-10-25,18.93
1837-10-26,18.93
1837-10-27,18.93
1837-10-28,18.93
1837-10-29,18.93
1837-10-30,18.93
1837-10-31,18.93
1837-11-01,18.93
1837-11-02,18.93
1837-11-03,18.93
1837-11-04,18.93
1837-11-05,18.93
1837-11-06,18.93
1837-11-07,18.93
1837-11-08,18.93
1837-11-09,18.93
1837-11-10,18.93
1837-11-11,18.93
1837-11-12,18.93
1837-11-13,18.93
1837-11-14,18.93
1837-11-15,18.93
1837-11-16,18.93
1837-11-17,18.93
1837-11-18,18.93
1837-11-19,18.93
1837-11-20,18.93
1837-11-21,18.93
1837-11-22,18.93
1837-11-23,18.93
1837-11-24,18.93
1837-11-25,18.93
1837-11-26,18.93
1837-11-27,18.93
1837-11-28,18.93
1837-11-29,18.93
1837-11-30,18.93
1837-12-01,18.93
1837-12-02,18.93
1837-12-03,18.93
1837-12-04,18.93
1837-12-05,18.93
1837-12-06,18.93
1837-12-07,18.93
1837-12-08,18.93
1837-12-09,18.93
1837-12-10,18.93
1837-12-11,18.93
1837-12-12,18.93
1837-12-13,18.93
1837-12-14,18.93
1837-12-15,18.93
1837-12-16,18.93
1837-12-17,18.93
1837-12-18,18.93
1837-12-19,18.93
1837-12-20,18.93
1837-12-21,18.93
1837-12-22,18.93
1837-12-23,18.93
1837-12-24,18.93
1837-12-25,18.93
1837-12-26,18.93
1837-12-27,18.93
1837-12-28,18.93
1837-12-29,18.93
1837-12-30,18.93
1837-12-31,18.93
1838-01-01,18.93
1838-01-02,18.93
1838-01-03,18.93
1838-01-04,18.93
1838-01-05,18.93
1838-01-06,18.93
1838-01-07,18.93
1838-01-08,18.93
1838-01-09,18.93
1838-01-10,18.93
1838-01-11,18.93
1838-01-12,18.93
1838-01-13,18.93
1838-01-14,18.93
1838-01-15,18.93
1838-01-16,18.93
1838-01-17,18.93
1838-01-18,18.93
1838-01-19,18.93
1838-01-20,18.93
1838-01-21,18.93
1838-01-22,18.93
1838-01-23,18.93
1838-01-24,18.93
1838-01-25,18.93
1838-01-26,18.93
1838-01-27,18.93
1838-01-28,18.93
1838-01-29,18.93
1838-01-30,18.93
1838-01-31,18.93
1838-02-01,18.93
1838-02-02,18.93
1838-02-03,18.93
1838-02-04,18.93
1838-02-05,18.93
1838-02-06,18.93
1838-02-07,18.93
1838-02-08,18.93
1838-02-09,18.93
1838-02-10,18.93
1838-02-11,18.93
1838-02-12,18.93
1838-02-13,18.93
1838-02-14,18.93
1838-02-15,18.93
1838-02-16,18.93
1838-02-17,18.93
1838-02-18,18.93
1838-02-19,18.93
1838-02-20,18.93
1838-02-21,18.93
1838-02-22,18.93
1838-02-23,18.93
1838-02-24,18.93
1838-02-25,18.93
1838-02-26,18.93
1838-02-27,18.93
1838-02-28,18.93
1838-03-01,18.93
1838-03-02,18.93
1838-03-03,18.93
1838-03-04,18.93
1838-03-05,18.93
1838-03-06,18.93
1838-03-07,18.93
1838-03-08,18.93
1838-03-09,18.93
1838-03-10,18.93
1838-03-11,18.93
1838-03-12,18.93
1838-03-13,18.93
1838-03-14,18.93
1838-03-15,18.93
1838-03-16,18.93
1838-03-17,18.93
1838-03-18,18.93
1838-03-19,18.93
1838-03-20,18.93
1838-03-21,18.93
1838-03-22,18.93
1838-03-23,18.93
1838-03-24,18.93
1838-03-25,18.93
1838-03-26,18.93
1838-03-27,18.93
1838-03-28,18.93
1838-03-29,18.93
1838-03-30,18.93
1838-03-31,18.93
1838-04-01,18.93
1838-04-02,18.93
1838-04-03,18.93
1838-04-04,18.93
1838-04-05,18.93
1838-04-06,18.93
1838-04-07,18.93
1838-04-08,18.93
1838-04-09,18.93
1838-04-10,18.93
1838-04-11,18.93
1838-04-12,18.93
1838-04-13,18.93
1838-04-14,18.93
1838-04-15,18.93
1838-04-16,18.93
1838-04-17,18.93
1838-04-18,18.93
1838-04-19,18.93
1838-04-20,18.93
1838-04-21,18.93
1838-04-22,18.93
1838-04-23,18.93
1838-04-24,18.93
1838-04-25,18.93
1838-04-26,18.93
1838-04-27,18.93
1838-04-28,18.93
1838-04-29,18.93
1838-04-30,18.93
1838-05-01,18.93
1838-05-02,18.93
1838-05-03,18.93
1838-05-04,18.93
1838-05-05,18.93
1838-05-06,18.93
1838-05-07,18.93
1838-05-08,18.93
1838-05-09,18.93
1838-05-10,18.93
1838-05-11,18.93
1838-05-12,18.93
1838-05-13,18.93
1838-05-14,18.93
1838-05-15,18.93
1838-05-16,18.93
1838-05-17,18.93
1838-05-18,18.93
1838-05-19,18.93
1838-05-20,18.93
1838-05-21,18.93
1838-05-22,18.93
1838-05-23,18.93
1838-05-24,18.93
1838-05-25,18.93
1838-05-26,18.93
1838-05-27,18.93
1838-05-28,18.93
1838-05-29,18.93
1838-05-30,18.93
1838-05-31,18.93
1838-06-01,18.93
1838-06-02,18.93
1838-06-03,18.93
1838-06-04,18.93
1838-06-05,18.93
1838-06-06,18.93
1838-06-07,18.93
1838-06-08,18.93
1838-06-09,18.93
1838-06-10,18.93
1838-06-11,18.93
1838-06-12,18.93
1838-06-13,18.93
1838-06-14,18.93
1838-06-15,18.93
1838-06-16,18.93
1838-06-17,18.93
1838-06-18,18.93
1838-06-19,18.93
1838-06-20,18.93
1838-06-21,18.93
1838-06-22,18.93
1838-06-23,18.93
1838-06-24,18.93
1838-06-25,18.93
1838-06-26,18.93
1838-06-27,18.93
1838-06-28,18.93
1838-06-29,18.93
1838-06-30,18.93
1838-07-01,18.93
1838-07-02,18.93
1838-07-03,18.93
1838-07-04,18.93
1838-07-05,18.93
1838-07-06,18.93
1838-07-07,18.93
1838-07-08,18.93
1838-07-09,18.93
1838-07-10,18.93
1838-07-11,18.93
1838-07-12,18.93
1838-07-13,18.93
1838-07-14,18.93
1838-07-15,18.93
1838-07-16,18.93
1838-07-17,18.93
1838-07-18,18.93
1838-07-19,18.93
1838-07-20,18.93
1838-07-21,18.93
1838-07-22,18.93
1838-07-23,18.93
1838-07-24,18.93
1838-07-25,18.93
1838-07-26,18.93
1838-07-27,18.93
1838-07-28,18.93
1838-07-29,18.93
1838-07-30,18.93
1838-07-31,18.93
1838-08-01,18.93
1838-08-02,18.93
1838-08-03,18.93
1838-08-04,18.93
1838-08-05,18.93
1838-08-06,18.93
1838-08-07,18.93
1838-08-08,18.93
1838-08-09,18.93
1838-08-10,18.93
1838-08-11,18.93
1838-08-12,18.93
1838-08-13,18.93
1838-08-14,18.93
1838-08-15,18.93
1838-08-16,18.93
1838-08-17,18.93
1838-08-18,18.93
1838-08-19,18.93
1838-08-20,18.93
1838-08-21,18.93
1838-08-22,18.93
1838-08-23,18.93
1838-08-24,18.93
1838-08-25,18.93
1838-08-26,18.93
1838-08-27,18.93
1838-08-28,18.93
1838-08-29,18.93
1838-08-30,18.93
1838-08-31,18.93
1838-09-01,18.93
1838-09-02,18.93
1838-09-03,18.93
1838-09-04,18.93
1838-09-05,18.93
1838-09-06,18.93
1838-09-07,18.93
1838-09-08,18.93
1838-09-09,18.93
1838-09-10,18.93
1838-09-11,18.93
1838-09-12,18.93
1838-09-13,18.93
1838-09-14,18.93
1838-09-15,18.93
1838-09-16,18.93
1838-09-17,18.93
1838-09-18,18.93
1838-09-19,18.93
1838-09-20,18.93
1838-09-21,18.93
1838-09-22,18.93
1838-09-23,18.93
1838-09-24,18.93
1838-09-25,18.93
1838-09-26,18.93
1838-09-27,18.93
1838-09-28,18.93
1838-09-29,18.93
1838-09-30,18.93
1838-10-01,18.93
1838-10-02,18.93
1838-10-03,18.93
1838-10-04,18.93
1838-10-05,18.93
1838-10-06,18.93
1838-10-07,18.93
1838-10-08,18.93
1838-10-09,18.93
1838-10-10,18.93
1838-10-11,18.93
1838-10-12,18.93
1838-10-13,18.93
1838-10-14,18.93
1838-10-15,18.93
1838-10-16,18.93
1838-10-17,18.93
1838-10-18,18.93
1838-10-19,18.93
1838-10-20,18.93
1838-10-21,18.93
1838-10-22,18.93
1838-10-23,18.93
1838-10-24,18.93
1838-10-25,18.93
1838-10-26,18.93
1838-10-27,18.93
1838-10-28,18.93
1838-10-29,18.93
1838-10-30,18.93
1838-10-31,18.93
1838-11-01,18.93
1838-11-02,18.93
1838-11-03,18.93
1838-11-04,18.93
1838-11-05,18.93
1838-11-06,18.93
1838-11-07,18.93
1838-11-08,18.93
1838-11-09,18.93
1838-11-10,18.93
1838-11-11,18.93
1838-11-12,18.93
1838-11-13,18.93
1838-11-14,18.93
1838-11-15,18.93
1838-11-16,18.93
1838-11-17,18.93
1838-11-18,18.93
1838-11-19,18.93
1838-11-20,18.93
1838-11-21,18.93
1838-11-22,18.93
1838-11-23,18.93
1838-11-24,18.93
1838-11-25,18.93
1838-11-26,18.93
1838-11-27,18.93
1838-11-28,18.93
1838-11-29,18.93
1838-11-30,18.93
1838-12-01,18.93
1838-12-02,18.93
1838-12-03,18.93
1838-12-04,18.93
1838-12-05,18.93
1838-12-06,18.93
1838-12-07,18.93
1838-12-08,18.93
1838-12-09,18.93
1838-12-10,18.93
1838-12-11,18.93
1838-12-12,18.93
1838-12-13,18.93
1838-12-14,18.93
1838-12-15,18.93
1838-12-16,18.93
1838-12-17,18.93
1838-12-18,18.93
1838-12-19,18.93
1838-12-20,18.93
1838-12-21,18.93
1838-12-22,18.93
1838-12-23,18.93
1838-12-24,18.93
1838-12-25,18.93
1838-12-26,18.93
1838-12-27,18.93
1838-12-28,18.93
1838-12-29,18.93
1838-12-30,18.93
1838-12-31,18.93
1839-01-01,18.93
1839-01-02,18.93
1839-01-03,18.93
1839-01-04,18.93
1839-01-05,18.93
1839-01-06,18.93
1839-01-07,18.93
1839-01-08,18.93
1839-01-09,18.93
1839-01-10,18.93
1839-01-11,18.93
1839-01-12,18.93
1839-01-13,18.93
1839-01-14,18.93
1839-01-15,18.93
1839-01-16,18.93
1839-01-17,18.93
1839-01-18,18.93
1839-01-19,18.93
1839-01-20,18.93
1839-01-21,18.93
1839-01-22,18.93
1839-01-23,18.93
1839-01-24,18.93
1839-01-25,18.93
1839-01-26,18.93
1839-01-27,18.93
1839-01-28,18.93
1839-01-29,18.93
1839-01-30,18.93
1839-01-31,18.93
1839-02-01,18.93
1839-02-02,18.93
1839-02-03,18.93
1839-02-04,18.93
1839-02-05,18.93
1839-02-06,18.93
1839-02-07,18.93
1839-02-08,18.93
1839-02-09,18.93
1839-02-10,18.93
1839-02-11,18.93
1839-02-12,18.93
1839-02-13,18.93
1839-02-14,18.93
1839-02-15,18.93
1839-02-16,18.93
1839-02-17,18.93
1839-02-18,18.93
1839-02-19,18.93
1839-02-20,18.93
1839-02-21,18.93
1839-02-22,18.93
1839-02-23,18.93
1839-02-24,18.93
1839-02-25,18.93
1839-02-26,18.93
1839-02-27,18.93
1839-02-28,18.93
1839-03-01,18.93
1839-03-02,18.93
1839-03-03,18.93
1839-03-04,18.93
1839-03-05,18.93
1839-03-06,18.93
1839-03-07,18.93
1839-03-08,18.93
1839-03-09,18.93
1839-03-10,18.93
1839-03-11,18.93
1839-03-12,18.93
1839-03-13,18.93
1839-03-14,18.93
1839-03-15,18.93
1839-03-16,18.93
1839-03-17,18.93
1839-03-18,18.93
1839-03-19,18.93
1839-03-20,18.93
1839-03-21,18.93
1839-03-22,18.93
1839-03-23,18.93
1839-03-24,18.93
1839-03-25,18.93
1839-03-26,18.93
1839-03-27,18.93
1839-03-28,18.93
1839-03-29,18.93
1839-03-30,18.93
1839-03-31,18.93
1839-04-01,18.93
1839-04-02,18.93
1839-04-03,18.93
1839-04-04,18.93
1839-04-05,18.93
1839-04-06,18.93
1839-04-07,18.93
1839-04-08,18.93
1839-04-09,18.93
1839-04-10,18.93
1839-04-11,18.93
1839-04-12,18.93
1839-04-13,18.93
1839-04-14,18.93
1839-04-15,18.93
1839-04-16,18.93
1839-04-17,18.93
1839-04-18,18.93
1839-04-19,18.93
1839-04-20,18.93
1839-04-21,18.93
1839-04-22,18.93
1839-04-23,18.93
1839-04-24,18.93
1839-04-25,18.93
1839-04-26,18.93
1839-04-27,18.93
1839-04-28,18.93
1839-04-29,18.93
1839-04-30,18.93
1839-05-01,18.93
1839-05-02,18.93
1839-05-03,18.93
1839-05-04,18.93
1839-05-05,18.93
1839-05-06,18.93
1839-05-07,18.93
1839-05-08,18.93
1839-05-09,18.93
1839-05-10,18.93
1839-05-11,18.93
1839-05-12,18.93
1839-05-13,18.93
1839-05-14,18.93
1839-05-15,18.93
1839-05-16,18.93
1839-05-17,18.93
1839-05-18,18.93
1839-05-19,18.93
1839-05-20,18.93
1839-05-21,18.93
1839-05-22,18.93
1839-05-23,18.93
1839-05-24,18.93
1839-05-25,18.93
1839-05-26,18.93
1839-05-27,18.93
1839-05-28,18.93
1839-05-29,18.93
1839-05-30,18.93
1839-05-31,18.93
1839-06-01,18.93
1839-06-02,18.93
1839-06-03,18.93
1839-06-04,18.93
1839-06-05,18.93
1839-06-06,18.93
1839-06-07,18.93
1839-06-08,18.93
1839-06-09,18.93
1839-06-10,18.93
1839-06-11,18.93
1839-06-12,18.93
1839-06-13,18.93
1839-06-14,18.93
1839-06-15,18.93
1839-06-16,18.93
1839-06-17,18.93
1839-06-18,18.93
1839-06-19,18.93
1839-06-20,18.93
1839-06-21,18.93
1839-06-22,18.93
1839-06-23,18.93
1839-06-24,18.93
1839-06-25,18.93
1839-06-26,18.93
1839-06-27,18.93
1839-06-28,18.93
1839-06-29,18.93
1839-06-30,18.93
1839-07-01,18.93
1839-07-02,18.93
1839-07-03,18.93
1839-07-04,18.93
1839-07-05,18.93
1839-07-06,18.93
1839-07-07,18.93
1839-07-08,18.93
1839-07-09,18.93
1839-07-10,18.93
1839-07-11,18.93
1839-07-12,18.93
1839-07-13,18.93
1839-07-14,18.93
1839-07-15,18.93
1839-07-16,18.93
1839-07-17,18.93
1839-07-18,18.93
1839-07-19,18.93
1839-07-20,18.93
1839-07-21,18.93
1839-07-22,18.93
1839-07-23,18.93
1839-07-24,18.93
1839-07-25,18.93
1839-07-26,18.93
1839-07-27,18.93
1839-07-28,18.93
1839-07-29,18.93
1839-07-30,18.93
1839-07-31,18.93
1839-08-01,18.93
1839-08-02,18.93
1839-08-03,18.93
1839-08-04,18.93
1839-08-05,18.93
1839-08-06,18.93
1839-08-07,18.93
1839-08-08,18.93
1839-08-09,18.93
1839-08-10,18.93
1839-08-11,18.93
1839-08-12,18.93
1839-08-13,18.93
1839-08-14,18.93
1839-08-15,18.93
1839-08-16,18.93
1839-08-17,18.93
1839-08-18,18.93
1839-08-19,18.93
1839-08-20,18.93
1839-08-21,18.93
1839-08-22,18.93
1839-08-23,18.93
1839-08-24,18.93
1839-08-25,18.93
1839-08-26,18.93
1839-08-27,18.93
1839-08-28,18.93
1839-08-29,18.93
1839-08-30,18.93
1839-08-31,18.93
1839-09-01,18.93
1839-09-02,18.93
1839-09-03,18.93
1839-09-04,18.93
1839-09-05,18.93
1839-09-06,18.93
1839-09-07,18.93
1839-09-08,18.93
1839-09-09,18.93
1839-09-10,18.93
1839-09-11,18.93
1839-09-12,18.93
1839-09-13,18.93
1839-09-14,18.93
1839-09-15,18.93
1839-09-16,18.93
1839-09-17,18.93
1839-09-18,18.93
1839-09-19,18.93
1839-09-20,18.93
1839-09-21,18.93
1839-09-22,18.93
1839-09-23,18.93
1839-09-24,18.93
1839-09-25,18.93
1839-09-26,18.93
1839-09-27,18.93
1839-09-28,18.93
1839-09-29,18.93
1839-09-30,18.93
1839-10-01,18.93
1839-10-02,18.93
1839-10-03,18.93
1839-10-04,18.93
1839-10-05,18.93
1839-10-06,18.93
1839-10-07,18.93
1839-10-08,18.93
1839-10-09,18.93
1839-10-10,18.93
1839-10-11,18.93
1839-10-12,18.93
1839-10-13,18.93
1839-10-14,18.93
1839-10-15,18.93
1839-10-16,18.93
1839-10-17,18.93
1839-10-18,18.93
1839-10-19,18.93
1839-10-20,18.93
1839-10-21,18.93
1839-10-22,18.93
1839-10-23,18.93
1839-10-24,18.93
1839-10-25,18.93
1839-10-26,18.93
1839-10-27,18.93
1839-10-28,18.93
1839-10-29,18.93
1839-10-30,18.93
1839-10-31,18.93
1839-11-01,18.93
1839-11-02,18.93
1839-11-03,18.93
1839-11-04,18.93
1839-11-05,18.93
1839-11-06,18.93
1839-11-07,18.93
1839-11-08,18.93
1839-11-09,18.93
1839-11-10,18.93
1839-11-11,18.93
1839-11-12,18.93
1839-11-13,18.93
1839-11-14,18.93
1839-11-15,18.93
1839-11-16,18.93
1839-11-17,18.93
1839-11-18,18.93
1839-11-19,18.93
1839-11-20,18.93
1839-11-21,18.93
1839-11-22,18.93
1839-11-23,18.93
1839-11-24,18.93
1839-11-25,18.93
1839-11-26,18.93
1839-11-27,18.93
1839-11-28,18.93
1839-11-29,18.93
1839-11-30,18.93
1839-12-01,18.93
1839-12-02,18.93
1839-12-03,18.93
1839-12-04,18.93
1839-12-05,18.93
1839-12-06,18.93
1839-12-07,18.93
1839-12-08,18.93
1839-12-09,18.93
1839-12-10,18.93
1839-12-11,18.93
1839-12-12,18.93
1839-12-13,18.93
1839-12-14,18.93
1839-12-15,18.93
1839-12-16,18.93
1839-12-17,18.93
1839-12-18,18.93
